id,decile_score,Race,age,juv_fel_count,juv_misd_count,c_charge_degree,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,sex
6857,2,Non-White,0,0,0,M,0,0,0.0,1.0,Female
6858,2,White,1,0,0,M,0,3,4.0,1.0,Male
6859,4,White,0,0,0,F,0,0,1.0,6.0,Male
6862,4,Non-White,1,0,0,F,0,5,1.0,2.0,Male
6863,3,Non-White,1,0,0,F,0,0,0.0,40.0,Male
6864,10,Non-White,0,0,0,M,0,6,0.0,1.0,Male
6866,5,Non-White,0,0,1,M,0,1,0.0,0.0,Female
6870,10,White,1,0,0,F,0,11,1.0,141.0,Male
6875,8,White,0,0,0,F,0,0,0.0,1.0,Male
6877,2,Non-White,1,0,0,F,0,2,1.0,1.0,Female
6878,6,White,1,0,0,F,0,1,0.0,82.0,Male
6881,1,Non-White,1,0,0,F,0,2,14.0,14.0,Male
6882,9,Non-White,0,0,0,F,1,17,1.0,1.0,Male
6883,2,White,1,0,0,M,0,1,7.0,4.0,Female
6884,8,White,0,0,0,F,0,0,1.0,90.0,Male
6885,4,Non-White,0,0,0,M,0,0,1.0,1.0,Female
6886,8,Non-White,1,0,0,F,0,17,2.0,1.0,Male
6888,6,Non-White,1,0,0,M,0,0,0.0,1.0,Female
6889,4,White,1,0,0,M,0,3,1.0,10.0,Male
6892,4,Non-White,0,0,0,F,1,1,1.0,1.0,Male
6893,5,Non-White,0,0,0,F,0,0,0.0,2.0,Male
6894,5,Non-White,0,0,0,M,0,2,1.0,1.0,Male
6896,10,Non-White,1,0,0,F,0,0,0.0,0.0,Male
6899,2,White,1,0,0,M,0,0,0.0,0.0,Male
6900,4,Non-White,0,0,0,F,0,1,1.0,132.0,Male
6901,7,Non-White,0,0,0,F,0,0,0.0,0.0,Female
6904,4,Non-White,0,0,0,F,0,1,1.0,1.0,Female
6906,3,Non-White,1,0,0,M,0,0,3.0,1.0,Female
6908,7,Non-White,0,0,0,F,0,21,0.0,1.0,Male
6910,9,Non-White,1,0,0,F,3,18,1.0,1.0,Male
6911,4,Non-White,0,0,0,M,0,0,2.0,1.0,Male
6915,7,Non-White,0,0,1,F,0,9,1.0,8.0,Male
6916,6,Non-White,0,0,0,F,0,1,1.0,36.0,Male
6919,3,Non-White,0,0,0,F,0,0,2.0,1.0,Female
6920,6,Non-White,1,0,1,M,0,10,1.0,1.0,Male
6921,1,Non-White,1,0,0,F,0,1,1.0,2.0,Male
6923,3,Non-White,1,0,0,F,0,0,1.0,1.0,Male
6924,9,Non-White,0,0,0,F,0,2,1.0,6.0,Male
6926,3,White,1,0,0,F,0,1,1.0,39.0,Male
6927,5,Non-White,1,0,0,M,0,1,1.0,5.0,Male
6929,3,White,1,0,0,F,0,0,1.0,6.0,Male
6931,2,Non-White,1,0,0,M,0,0,1.0,4.0,Male
6932,7,White,0,0,0,F,0,3,1.0,142.0,Male
6934,3,Non-White,1,0,0,F,0,0,0.0,2.0,Female
6936,6,Non-White,0,0,0,F,0,1,1.0,120.0,Male
6937,4,White,0,0,0,F,0,0,1.0,28.0,Female
6939,1,White,1,0,0,F,0,2,4.0,3.0,Male
6941,2,Non-White,1,0,0,F,0,1,24.0,1.0,Female
6943,3,Non-White,0,0,0,F,0,4,1.0,2.0,Female
6944,1,White,1,0,0,M,0,0,1.0,1.0,Female
6946,7,Non-White,0,0,1,F,0,2,1.0,2.0,Male
6947,5,Non-White,0,0,0,F,0,4,1.0,2.0,Female
6948,5,Non-White,0,0,0,F,0,0,0.0,0.0,Male
6949,1,White,1,0,0,M,0,1,0.0,1.0,Male
6950,6,White,1,0,0,F,0,3,1.0,17.0,Male
6952,5,Non-White,0,0,0,F,0,0,1.0,3.0,Male
6955,9,Non-White,0,0,0,F,0,2,1.0,18.0,Male
6957,9,Non-White,0,0,0,F,0,3,1.0,9.0,Male
6959,4,Non-White,0,0,0,F,0,0,0.0,0.0,Male
6960,1,Non-White,1,0,0,F,0,0,1.0,2.0,Female
6961,8,Non-White,1,0,0,M,0,0,1.0,1.0,Male
6963,2,White,1,0,0,F,0,2,1.0,1.0,Female
6965,3,Non-White,1,0,0,F,0,2,1.0,16.0,Female
6967,4,White,0,0,0,M,5,0,1.0,1.0,Male
6968,6,Non-White,1,0,0,F,1,10,1.0,182.0,Male
6971,5,Non-White,0,0,0,F,0,5,1.0,49.0,Male
6975,9,Non-White,0,0,1,F,0,4,0.0,193.0,Male
6976,4,White,0,0,0,M,0,0,1.0,3.0,Male
6977,3,Non-White,1,0,0,F,0,6,1.0,2.0,Female
6979,2,White,0,0,0,M,0,1,0.0,1.0,Male
6980,9,Non-White,0,0,0,F,0,13,1.0,32.0,Female
6981,1,White,1,0,0,F,0,0,3.0,2.0,Male
6982,2,Non-White,1,0,0,F,0,1,2.0,1.0,Male
6983,1,Non-White,1,0,0,M,0,4,5.0,5.0,Male
6986,5,Non-White,1,0,0,M,0,1,1.0,4.0,Male
6991,3,Non-White,0,0,0,F,0,2,1.0,2.0,Male
6996,5,Non-White,0,0,0,M,0,0,1.0,1.0,Female
6997,4,Non-White,0,0,0,M,0,2,0.0,5.0,Male
6999,4,Non-White,0,0,0,F,0,0,0.0,0.0,Male
7003,2,Non-White,1,0,0,M,0,20,1.0,31.0,Male
7004,6,White,0,0,0,F,2,2,1.0,33.0,Male
7006,9,White,0,0,0,F,0,2,22.0,0.0,Female
7007,3,Non-White,1,0,0,F,0,6,1.0,1.0,Female
7008,8,Non-White,1,1,0,M,0,12,1.0,4.0,Male
7010,3,Non-White,1,0,0,F,0,4,0.0,1.0,Male
7011,5,Non-White,1,0,0,M,0,8,1.0,26.0,Male
7012,2,Non-White,0,0,0,F,0,0,1.0,1.0,Male
7015,2,White,0,0,0,F,0,0,0.0,1.0,Male
7020,2,White,0,0,0,F,0,0,1.0,1.0,Male
7022,3,Non-White,0,0,0,M,0,0,0.0,1.0,Male
7023,5,White,0,0,0,F,0,2,1.0,9.0,Male
7024,7,White,0,0,0,F,0,2,1.0,1.0,Male
7025,1,Non-White,1,0,0,M,0,0,0.0,0.0,Female
7026,4,Non-White,1,0,0,F,0,7,1.0,29.0,Male
7027,1,Non-White,1,0,0,M,0,0,1.0,4.0,Male
7028,3,White,1,0,0,F,0,5,1.0,1.0,Male
7029,9,Non-White,1,0,0,M,0,16,0.0,33.0,Male
7030,1,Non-White,0,0,0,F,0,1,1.0,2.0,Male
7032,2,White,1,0,0,M,0,1,3.0,0.0,Female
7033,7,Non-White,0,0,0,F,0,2,0.0,14.0,Male
7034,3,White,0,0,0,F,0,2,3.0,2.0,Male
7036,1,Non-White,0,0,0,M,0,0,0.0,0.0,Male
7037,10,Non-White,0,0,1,F,0,6,1.0,4.0,Male
7039,1,White,1,0,0,F,0,3,2.0,1.0,Female
7040,9,White,0,0,0,F,0,0,0.0,1.0,Male
7041,5,Non-White,0,0,0,F,0,0,0.0,1.0,Male
7043,3,Non-White,0,0,0,F,0,0,1.0,2.0,Male
7044,5,Non-White,0,0,0,F,0,1,0.0,0.0,Male
7047,6,Non-White,1,0,0,M,0,2,1.0,1.0,Male
7048,2,Non-White,0,0,0,M,0,0,1.0,1.0,Male
7051,1,Non-White,1,0,0,F,0,1,1.0,1.0,Male
7053,4,Non-White,1,0,0,F,0,0,1.0,280.0,Male
7054,1,White,1,0,0,M,0,0,1.0,2.0,Male
7060,8,Non-White,1,2,0,F,0,9,1.0,174.0,Female
7061,5,White,0,0,0,M,0,0,1.0,1.0,Male
7064,4,Non-White,0,0,0,M,0,6,1.0,1.0,Male
7067,9,White,0,0,1,F,0,2,0.0,1.0,Male
7074,9,White,0,0,0,M,0,4,1.0,133.0,Female
7076,2,White,0,0,0,M,0,0,0.0,0.0,Female
7077,9,Non-White,1,0,0,F,0,8,1.0,1.0,Male
7079,7,White,0,0,0,F,1,3,1.0,8.0,Male
7080,1,White,1,0,0,M,0,0,1.0,1.0,Female
7082,7,Non-White,1,0,0,F,0,0,1.0,1.0,Male
7084,5,White,0,0,0,F,0,0,3.0,1.0,Female
7087,1,Non-White,1,0,0,F,0,0,0.0,7.0,Male
7092,1,White,1,0,0,F,0,2,1.0,1.0,Male
7095,5,Non-White,0,0,0,M,0,1,2.0,1.0,Male
7098,7,Non-White,0,0,0,F,0,3,1.0,21.0,Male
7099,2,Non-White,1,0,0,F,0,2,1.0,1.0,Male
7100,9,Non-White,0,0,0,M,0,11,1.0,30.0,Male
7101,5,White,0,0,0,F,0,0,1.0,1.0,Female
7104,6,White,1,0,0,M,0,4,0.0,17.0,Male
7105,10,Non-White,0,0,0,F,0,15,1.0,30.0,Male
7107,5,Non-White,0,0,0,F,0,10,20.0,20.0,Male
7109,5,White,1,0,0,F,0,0,1.0,1.0,Male
7111,3,White,1,0,0,M,0,3,1.0,13.0,Male
7112,7,Non-White,1,0,0,M,0,10,1.0,4.0,Male
7114,3,Non-White,0,0,0,F,0,0,1.0,1.0,Male
7116,8,Non-White,1,0,0,F,0,9,1.0,112.0,Male
7117,1,White,1,0,0,F,0,0,1.0,1.0,Male
7119,5,Non-White,0,0,0,M,0,3,0.0,6.0,Male
7120,4,White,1,0,0,F,0,2,29.0,29.0,Male
7121,1,Non-White,1,0,0,F,0,0,1.0,20.0,Male
7123,2,Non-White,0,0,0,M,0,0,1.0,1.0,Male
7125,7,Non-White,0,0,0,F,0,5,0.0,1.0,Female
7126,1,White,1,0,0,M,0,0,1.0,1.0,Female
7127,6,Non-White,0,0,0,M,0,2,1.0,64.0,Male
7130,3,White,1,0,0,F,0,4,1.0,33.0,Male
7131,4,Non-White,1,0,0,F,0,7,1.0,7.0,Male
7136,10,Non-White,0,0,0,F,0,3,0.0,13.0,Male
7139,1,Non-White,1,0,0,F,0,0,1.0,1.0,Female
7141,1,White,1,0,0,F,0,1,1.0,1.0,Male
7142,2,Non-White,1,0,0,F,0,0,1.0,1.0,Female
7143,1,Non-White,1,0,0,F,0,1,1.0,1.0,Male
7144,9,Non-White,1,0,0,M,0,3,1.0,1.0,Male
7145,4,Non-White,0,0,0,F,0,1,1.0,1.0,Male
7148,7,Non-White,1,0,0,F,0,8,0.0,1.0,Male
7149,4,White,0,0,0,F,0,1,8.0,8.0,Male
7150,8,Non-White,0,0,0,M,0,0,1.0,1.0,Female
7153,4,Non-White,0,0,0,M,0,0,1.0,45.0,Male
7154,1,White,1,0,0,M,0,1,1.0,1.0,Male
7156,3,Non-White,1,0,0,F,0,4,1.0,1.0,Male
7157,2,Non-White,0,0,0,M,0,1,1.0,1.0,Male
7158,6,White,0,0,0,F,0,2,1.0,7.0,Male
7159,2,Non-White,1,0,0,F,0,1,1.0,4.0,Male
7160,6,Non-White,0,0,0,F,1,5,0.0,1.0,Male
7162,5,Non-White,1,0,0,F,0,3,0.0,11.0,Male
7163,3,Non-White,1,0,1,M,0,6,1.0,2.0,Male
7164,1,White,1,0,0,F,0,1,1.0,2.0,Male
7166,5,Non-White,1,0,0,F,0,1,3.0,1.0,Female
7167,5,Non-White,1,0,0,M,0,2,1.0,101.0,Female
7170,5,White,0,0,0,F,0,0,0.0,1.0,Male
7171,3,White,1,0,0,F,0,2,1.0,8.0,Male
7176,1,White,1,0,0,F,1,1,0.0,0.0,Male
7177,2,Non-White,0,0,0,M,0,0,1.0,1.0,Male
7178,6,Non-White,1,0,0,F,0,7,1.0,2.0,Male
7180,4,Non-White,1,0,0,M,0,4,1.0,1.0,Male
7184,8,Non-White,0,0,0,F,0,2,1.0,1.0,Male
7185,4,Non-White,1,0,0,F,0,0,1.0,1.0,Male
7186,4,White,1,0,0,F,0,1,1.0,7.0,Female
7187,8,Non-White,1,0,0,M,1,16,1.0,1.0,Male
7189,4,White,0,0,0,M,0,0,1.0,1.0,Male
7190,3,Non-White,0,0,0,F,0,1,1.0,1.0,Female
7192,1,Non-White,1,0,0,F,0,0,1.0,1.0,Female
7196,2,Non-White,1,0,0,F,0,6,1.0,1.0,Male
7197,6,White,1,0,0,F,0,0,5.0,1.0,Male
7198,6,Non-White,0,0,0,F,0,1,1.0,2.0,Male
7199,6,Non-White,0,0,0,F,0,1,1.0,1.0,Male
7200,6,Non-White,0,0,0,F,0,1,1.0,157.0,Male
7203,1,Non-White,1,0,0,F,0,0,1.0,6.0,Male
7204,3,White,0,0,0,M,0,3,1.0,1.0,Male
7205,8,White,0,0,0,F,0,0,1.0,47.0,Male
7206,2,Non-White,1,0,0,F,0,6,1.0,1.0,Male
7210,8,Non-White,0,0,0,F,0,1,1.0,2.0,Male
7211,7,Non-White,1,0,0,M,1,7,0.0,1.0,Male
7214,3,Non-White,0,0,0,M,0,7,1.0,1.0,Female
7216,8,Non-White,1,0,1,F,3,7,1.0,1.0,Male
7219,4,Non-White,1,0,0,F,0,3,1.0,1.0,Male
7222,5,White,1,0,0,F,0,5,22.0,1.0,Female
7223,1,Non-White,1,0,0,F,0,3,1.0,2.0,Male
7224,3,Non-White,0,0,0,F,0,1,1.0,1.0,Male
7225,6,Non-White,1,0,0,F,1,7,1.0,51.0,Male
7226,4,White,1,0,0,F,0,6,1.0,10.0,Male
7227,2,White,1,0,0,F,0,3,1.0,12.0,Male
7228,4,White,0,3,0,F,0,4,0.0,96.0,Male
7231,7,Non-White,1,0,0,M,0,3,1.0,1.0,Male
7234,5,Non-White,1,0,0,F,0,1,0.0,2.0,Male
7237,4,White,1,0,0,M,0,3,0.0,40.0,Male
7238,1,White,1,0,0,M,0,0,0.0,0.0,Female
7239,2,Non-White,1,0,0,M,0,6,1.0,1.0,Male
7240,3,Non-White,1,0,0,M,0,4,1.0,1.0,Male
7242,4,Non-White,0,0,0,M,0,0,1.0,1.0,Female
7243,3,Non-White,0,0,0,M,0,2,1.0,1.0,Male
7245,8,Non-White,0,0,0,M,0,5,1.0,4.0,Male
7246,2,White,0,0,0,F,0,2,1.0,1.0,Male
7247,5,Non-White,0,0,0,F,0,2,0.0,3.0,Female
7249,7,Non-White,0,0,0,F,0,1,0.0,2.0,Female
7252,10,Non-White,0,0,0,F,0,3,1.0,1.0,Female
7254,4,White,0,0,0,F,0,0,1.0,2.0,Male
7255,6,Non-White,0,0,0,M,0,4,0.0,0.0,Male
7257,3,White,0,0,0,F,0,1,1.0,1.0,Male
7258,7,Non-White,0,0,0,F,0,8,0.0,1.0,Male
7259,5,White,0,0,0,M,0,5,1.0,6.0,Male
7260,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
7265,6,Non-White,1,0,0,M,0,13,28.0,1.0,Male
7266,2,White,0,0,0,F,0,0,1.0,1.0,Male
7269,1,White,1,0,0,M,0,0,5.0,1.0,Female
7271,1,White,1,0,0,M,0,0,1.0,2.0,Female
7272,5,Non-White,1,0,0,F,0,16,1.0,1.0,Male
7275,2,White,1,0,0,M,0,0,1.0,0.0,Female
7276,1,White,1,0,0,M,0,4,1.0,11.0,Male
7279,3,Non-White,0,0,0,M,0,1,1.0,1.0,Male
7280,6,Non-White,1,0,0,M,0,19,1.0,1.0,Male
7281,1,White,1,0,0,M,0,0,1.0,1.0,Male
7283,10,Non-White,0,0,0,M,0,3,23.0,1.0,Female
7284,5,White,0,0,0,F,1,2,0.0,1.0,Male
7285,7,Non-White,0,0,0,F,0,3,1.0,10.0,Male
7286,5,White,1,0,0,F,0,2,0.0,16.0,Male
7288,6,Non-White,1,0,0,F,0,3,1.0,7.0,Male
7289,10,Non-White,0,0,0,F,0,20,0.0,44.0,Male
7292,8,Non-White,1,0,0,F,0,13,0.0,2.0,Female
7293,8,Non-White,1,0,6,M,1,19,1.0,1.0,Male
7294,9,Non-White,1,0,0,F,0,31,0.0,242.0,Male
7296,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
7298,2,Non-White,1,0,0,F,0,1,1.0,1.0,Female
7299,10,Non-White,0,1,2,F,0,9,1.0,2.0,Male
7301,6,Non-White,1,0,0,F,0,2,1.0,3.0,Male
7302,10,Non-White,1,1,1,F,0,24,1.0,1.0,Male
7304,2,White,0,0,0,F,0,0,1.0,1.0,Male
7305,1,Non-White,1,0,0,F,0,0,1.0,1.0,Female
7308,1,White,1,0,0,F,0,3,23.0,0.0,Male
7310,2,White,1,0,0,F,0,5,0.0,1.0,Male
7311,1,Non-White,1,0,0,M,0,0,0.0,0.0,Male
7312,8,White,0,0,1,F,0,6,0.0,0.0,Male
7315,5,Non-White,0,0,0,M,0,2,1.0,1.0,Male
7317,7,Non-White,0,0,0,F,0,2,1.0,83.0,Male
7319,4,White,0,0,0,M,1,2,0.0,0.0,Male
7320,8,White,0,0,2,F,0,3,1.0,1.0,Male
7321,5,Non-White,0,0,0,F,0,0,1.0,1.0,Male
7322,3,Non-White,0,0,0,F,0,0,1.0,1.0,Male
7323,5,Non-White,1,0,0,F,0,19,29.0,48.0,Male
7324,1,White,0,0,0,F,0,0,1.0,1.0,Male
7326,8,Non-White,0,0,0,F,0,3,1.0,76.0,Male
7327,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
7330,2,Non-White,1,0,0,F,0,3,1.0,1.0,Female
7331,6,White,0,0,0,F,0,0,1.0,343.0,Female
7332,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
7334,10,Non-White,0,0,1,F,0,24,0.0,0.0,Male
7335,6,Non-White,0,0,0,F,0,2,0.0,1.0,Male
7337,1,Non-White,0,0,0,F,0,2,1.0,1.0,Male
7338,10,Non-White,0,1,1,F,1,4,14.0,376.0,Male
7339,6,Non-White,0,0,0,M,1,1,1.0,1.0,Male
7340,4,White,1,0,0,F,0,0,1.0,1.0,Female
7341,5,Non-White,0,0,0,M,0,0,0.0,0.0,Male
7342,1,White,1,0,0,F,0,0,1.0,1.0,Male
7343,3,White,0,0,0,F,0,0,1.0,1.0,Male
7344,5,Non-White,0,0,0,F,0,2,1.0,1.0,Male
7345,4,Non-White,0,0,0,F,0,1,0.0,0.0,Male
7347,7,Non-White,0,0,0,F,0,0,1.0,5.0,Female
7348,2,Non-White,1,0,0,M,0,0,0.0,1.0,Male
7351,5,Non-White,1,0,0,F,0,0,0.0,65.0,Male
7354,2,White,1,0,0,M,0,4,1.0,4.0,Female
7355,3,White,1,0,0,M,0,2,3.0,2.0,Female
7356,6,Non-White,0,0,0,M,1,0,1.0,1.0,Male
7358,4,Non-White,0,0,0,F,0,0,1.0,2.0,Male
7359,4,White,0,0,0,F,0,1,1.0,1.0,Male
7362,9,Non-White,0,0,0,M,1,11,1.0,77.0,Female
7365,3,White,0,0,0,F,0,3,1.0,51.0,Male
7369,6,Non-White,1,0,0,F,0,4,1.0,1.0,Male
7370,7,Non-White,1,0,0,M,0,8,1.0,5.0,Male
7373,9,Non-White,1,0,0,F,0,15,1.0,72.0,Male
7375,4,Non-White,0,0,0,M,0,2,1.0,1.0,Male
7380,6,Non-White,1,0,0,M,0,3,1.0,1.0,Male
7381,6,Non-White,1,0,0,F,0,0,0.0,0.0,Female
7382,7,Non-White,0,0,0,F,0,5,0.0,0.0,Male
7383,3,White,0,0,0,F,0,2,1.0,1.0,Male
7385,1,White,1,0,0,F,0,1,2.0,1.0,Male
7386,7,Non-White,0,0,0,F,1,2,1.0,2.0,Male
7387,6,White,1,0,0,F,0,12,1.0,52.0,Male
7388,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
7391,9,Non-White,0,0,0,F,0,0,1.0,2.0,Male
7392,3,Non-White,1,0,0,F,0,2,1.0,25.0,Male
7393,10,Non-White,0,0,0,M,0,0,1.0,12.0,Male
7395,10,Non-White,1,0,0,F,0,17,1.0,33.0,Male
7396,1,Non-White,1,0,0,M,0,1,2.0,2.0,Male
7399,2,Non-White,0,0,0,F,1,1,0.0,0.0,Female
7400,3,Non-White,0,0,0,M,0,2,1.0,1.0,Female
7402,6,White,0,1,1,M,1,4,1.0,1.0,Male
7405,10,White,0,0,0,M,0,9,1.0,9.0,Female
7406,9,Non-White,0,0,0,F,0,1,0.0,38.0,Male
7410,2,White,1,0,0,F,0,1,1.0,1.0,Male
7411,9,Non-White,0,0,0,M,0,5,1.0,1.0,Male
7412,2,White,0,0,0,F,0,0,1.0,1.0,Male
7413,7,Non-White,0,0,0,F,0,3,1.0,1.0,Male
7416,1,Non-White,0,0,0,M,1,2,0.0,0.0,Male
7417,5,White,1,0,0,F,0,0,1.0,2.0,Female
7419,7,Non-White,0,0,0,F,0,1,0.0,3.0,Male
7420,2,White,0,0,0,F,0,0,1.0,1.0,Male
7421,4,White,1,0,0,M,0,0,1.0,1.0,Male
7422,4,Non-White,0,0,0,F,0,1,0.0,2.0,Male
7423,7,Non-White,1,0,0,F,0,0,1.0,5.0,Male
7424,1,Non-White,1,0,0,F,0,0,0.0,1.0,Male
7425,2,Non-White,0,0,0,F,0,0,1.0,1.0,Male
7426,6,Non-White,0,0,1,F,0,5,1.0,1.0,Male
7427,8,Non-White,0,0,0,M,0,8,0.0,0.0,Male
7429,8,White,0,0,0,M,0,0,2.0,2.0,Male
7432,5,White,0,0,0,F,0,2,0.0,0.0,Male
7435,4,Non-White,0,0,0,F,0,0,3.0,1.0,Female
7437,10,White,0,0,0,F,0,20,11.0,56.0,Female
7439,4,Non-White,1,0,0,F,0,1,1.0,78.0,Male
7440,6,Non-White,1,1,0,F,0,5,0.0,0.0,Male
7441,4,Non-White,0,0,0,F,0,2,1.0,2.0,Male
7442,5,Non-White,0,0,0,F,0,0,1.0,1.0,Male
7443,2,Non-White,0,0,0,M,0,1,1.0,1.0,Female
7444,5,Non-White,0,0,0,F,0,1,0.0,1.0,Male
7445,8,Non-White,1,0,0,F,0,1,1.0,17.0,Male
7446,1,White,1,0,0,F,0,0,1.0,1.0,Male
7447,7,Non-White,0,0,0,M,0,0,1.0,1.0,Female
7448,3,Non-White,1,0,0,F,0,0,0.0,0.0,Female
7449,9,Non-White,1,0,0,F,0,13,1.0,2.0,Male
7450,9,Non-White,1,0,0,M,0,13,1.0,39.0,Male
7454,2,Non-White,1,0,0,M,0,1,17.0,17.0,Male
7455,7,Non-White,0,0,0,F,0,0,1.0,1.0,Male
7457,7,Non-White,0,0,0,F,0,5,1.0,27.0,Male
7459,8,Non-White,0,0,0,F,0,10,1.0,1.0,Male
7460,5,Non-White,0,0,0,M,0,3,1.0,2.0,Male
7462,2,White,1,0,0,M,0,3,2.0,3.0,Male
7464,6,Non-White,0,0,1,F,2,2,2.0,2.0,Male
7465,3,White,0,0,0,F,0,0,1.0,1.0,Male
7466,2,White,0,0,0,M,0,0,0.0,1.0,Male
7467,4,Non-White,0,0,0,M,0,0,1.0,1.0,Female
7468,7,White,1,0,0,F,0,2,1.0,1.0,Male
7469,5,Non-White,1,0,0,F,0,4,0.0,4.0,Male
7472,1,White,1,0,0,M,0,0,1.0,1.0,Male
7476,4,Non-White,1,0,0,M,0,6,1.0,3.0,Male
7477,8,Non-White,0,0,0,F,0,1,0.0,2.0,Male
7478,6,Non-White,1,0,0,F,0,4,4.0,2.0,Male
7479,10,White,0,0,0,F,0,0,1.0,16.0,Male
7481,8,White,0,0,0,F,1,0,1.0,1.0,Male
7482,4,Non-White,0,0,0,M,0,3,0.0,1.0,Male
7484,7,Non-White,0,0,0,F,0,8,1.0,45.0,Female
7487,5,White,1,0,0,F,0,1,1.0,1.0,Male
7488,8,Non-White,0,0,0,F,0,0,1.0,34.0,Male
7490,5,Non-White,1,0,0,M,0,1,1.0,1.0,Female
7493,6,Non-White,0,0,0,F,0,0,1.0,2.0,Female
7495,8,White,1,0,0,M,0,4,8.0,4.0,Male
7496,9,White,0,0,0,F,0,0,0.0,2.0,Male
7497,8,Non-White,0,0,0,F,0,0,1.0,1.0,Male
7499,1,White,1,0,0,M,0,1,22.0,1.0,Male
7500,3,Non-White,0,0,0,F,0,1,13.0,13.0,Female
7502,4,White,1,0,0,F,0,11,1.0,118.0,Male
7503,2,Non-White,0,0,0,F,0,1,1.0,1.0,Male
7508,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
7510,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
7511,7,Non-White,0,0,0,F,0,0,1.0,1.0,Male
7513,6,Non-White,0,0,0,F,0,1,1.0,1.0,Male
7514,5,White,1,0,0,F,0,3,4.0,1.0,Male
7515,9,Non-White,0,0,0,F,1,1,10.0,10.0,Male
7516,8,Non-White,1,0,0,M,0,0,1.0,57.0,Male
7517,1,Non-White,1,0,0,M,0,0,0.0,1.0,Female
7519,5,Non-White,0,0,0,F,0,1,1.0,22.0,Male
7522,2,Non-White,1,0,0,F,0,7,1.0,2.0,Male
7523,1,Non-White,0,0,0,F,0,1,1.0,1.0,Male
7524,2,Non-White,1,0,0,F,0,0,3.0,0.0,Female
7526,3,White,0,0,0,M,0,0,1.0,1.0,Male
7530,9,Non-White,1,0,0,M,1,9,1.0,2.0,Female
7531,2,Non-White,0,0,0,F,0,3,0.0,1.0,Male
7534,1,White,1,0,0,F,0,1,4.0,0.0,Male
7536,1,White,1,0,0,F,0,1,4.0,1.0,Male
7537,1,Non-White,1,0,0,F,0,2,0.0,1.0,Male
7540,8,Non-White,1,0,0,F,0,6,1.0,1.0,Male
7541,1,White,1,0,0,M,0,5,1.0,4.0,Male
7542,8,Non-White,1,0,0,F,0,11,1.0,6.0,Female
7543,8,Non-White,0,2,0,F,0,2,2.0,1.0,Male
7545,5,White,0,0,0,F,2,3,1.0,1.0,Male
7546,10,White,0,1,0,M,3,2,0.0,27.0,Male
7547,2,White,1,0,0,F,0,0,1.0,2.0,Female
7548,1,Non-White,1,0,0,F,0,0,1.0,13.0,Male
7551,2,Non-White,0,0,0,M,0,0,1.0,1.0,Male
7553,5,Non-White,0,0,0,M,0,0,1.0,1.0,Female
7555,1,White,1,0,0,M,0,0,1.0,1.0,Female
7556,6,White,0,0,0,M,0,0,0.0,1.0,Male
7559,3,White,1,0,0,F,0,8,1.0,2.0,Male
7560,7,White,0,0,0,F,0,3,24.0,19.0,Male
7561,9,White,1,0,0,F,0,10,0.0,118.0,Male
7562,6,Non-White,0,0,0,F,0,1,1.0,1.0,Male
7563,3,White,1,0,0,M,0,1,5.0,1.0,Female
7570,1,Non-White,1,0,0,F,0,0,1.0,2.0,Male
7571,2,Non-White,1,0,0,F,0,0,0.0,1.0,Male
7572,6,White,1,0,0,M,0,9,1.0,1.0,Male
7573,9,Non-White,1,0,2,F,2,16,1.0,6.0,Male
7576,10,Non-White,1,0,0,F,0,1,0.0,0.0,Male
7577,3,Non-White,0,0,0,M,0,0,3.0,0.0,Female
7578,2,Non-White,1,0,0,M,0,2,17.0,17.0,Female
7581,1,Non-White,0,0,0,M,0,0,0.0,0.0,Male
7585,1,Non-White,1,0,0,M,0,2,1.0,1.0,Male
7586,1,Non-White,1,0,0,F,0,0,1.0,5.0,Male
7587,10,Non-White,1,0,0,M,0,6,29.0,1.0,Male
7589,3,Non-White,0,0,0,F,0,2,1.0,148.0,Male
7591,9,Non-White,0,2,2,F,0,4,1.0,2.0,Male
7593,2,Non-White,1,0,0,F,0,1,0.0,0.0,Male
7595,1,Non-White,1,0,0,M,0,0,1.0,1.0,Female
7596,2,Non-White,0,3,0,F,0,6,26.0,26.0,Male
7597,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
7602,7,Non-White,1,0,0,F,1,11,0.0,0.0,Male
7603,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
7604,1,White,1,0,0,M,0,0,1.0,1.0,Male
7605,1,Non-White,1,0,0,M,0,1,0.0,0.0,Male
7606,6,White,1,0,0,M,0,11,1.0,2.0,Male
7607,3,Non-White,0,0,0,F,0,1,1.0,1.0,Female
7611,7,White,1,0,0,F,0,26,1.0,167.0,Male
7612,1,White,1,0,0,M,0,2,1.0,7.0,Male
7613,1,Non-White,1,0,0,F,0,1,12.0,7.0,Male
7615,1,Non-White,1,0,0,F,0,0,0.0,0.0,Male
